no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets_value
2,1,1,15.319587954740548,16.349207371921707,2,568,17.26549810379586
3,1,0,14.690979295318174,15.590462908875947,2,425,16.25785759333348
0,0,0,15.176487111099874,16.240313283682568,12,305,16.897420527759316
5,1,1,16.077273656438063,16.84080163375981,6,456,17.93617242850375
4,0,0,13.710150042306449,14.77102200299171,2,602,15.538277155705378
3,1,1,13.9108207377686,15.150511624696614,20,814,15.789591583986283
4,0,0,15.671808548329901,17.030378361434938,2,640,17.521738650412825
2,1,0,15.341566861459324,16.523560759066484,4,817,17.18967926723851
4,1,0,15.84365880525656,17.210018951475632,20,361,17.52419263937439
5,0,0,15.732433170146335,16.816230373029303,14,839,17.05810290944979
5,1,0,15.775605342011543,17.111347423968603,20,592,17.565014633894645
4,0,1,15.717618084361195,17.022313801598205,6,498,17.52419263937439
5,0,1,15.573368475516649,16.333207030575267,6,847,17.39345845137093
0,1,1,15.967272761223736,17.19650523230891,16,643,17.916499662905043
0,1,1,15.068273526459642,16.176364559082295,4,389,17.022313801598205
2,1,1,15.38412647587812,16.67771143889374,20,381,17.136942971157566
5,1,1,15.623799329143539,16.48273876454623,16,400,17.538791438795542
5,1,1,15.464169183551656,16.35711255142882,16,718,17.429127527577663
5,0,1,15.226497531674536,16.333207030575267,8,309,17.054189010128656
5,0,0,14.978661367769956,15.816990558174398,2,838,16.75467248002987
3,0,1,15.830413578506539,16.888203872654394,14,678,17.770593052852867
2,0,1,14.22097566607244,15.319587954740548,14,826,16.222455666282563
4,1,1,13.997832114758229,14.946912669455374,16,348,15.967272761223736
1,1,1,15.943742263813542,16.796129193708218,6,476,18.259337593543602
0,0,1,15.88237331743725,17.085079497147994,8,666,17.599700191882537
1,1,1,14.557447902693651,15.27412558066379,20,896,16.316946509703484
2,1,0,14.73180128983843,15.761420707019587,20,547,16.06680235657077
2,0,1,15.123843377614453,16.44739939810092,2,405,16.98098560610536
5,1,0,13.9108207377686,15.201804919084164,16,498,15.068273526459642
5,1,0,15.687312734865866,17.02635421113521,8,779,17.531518679466462
0,0,1,15.919644712234481,17.26549810379586,8,403,17.631022663011578
2,0,0,15.424948470398375,16.333207030575267,8,709,17.38785619582226
1,0,0,14.22097566607244,15.60727002719233,6,507,16.300417207752275
5,0,0,15.123843377614453,16.02378497148708,18,368,16.67771143889374
3,1,1,15.226497531674536,16.496532086678563,16,760,17.18967926723851
2,0,0,15.789591583986283,16.636889444373487,6,796,17.423722109010754
1,1,0,14.508657738524219,15.424948470398375,6,876,16.185754299432134
3,0,0,14.508657738524219,15.363073066680286,14,673,16.266515656076592
1,1,1,15.444751097694555,16.25785759333348,4,747,17.37085861945369
1,0,0,15.60727002719233,16.42558035070628,12,589,17.182806387950748
1,1,0,15.404745763080856,16.711422496236054,8,382,17.278116567755074
3,0,1,13.710150042306449,14.648419680899378,12,900,15.555976732804778
1,1,1,15.830413578506539,17.034386382832476,18,628,17.284366588100244
2,1,0,15.671808548329901,17.034386382832476,12,667,17.72553156072175
2,1,1,15.978833583624812,17.088874568116545,2,778,17.72753356339242
4,1,1,15.80338490611862,16.660419941783683,18,831,17.7473361906886
5,1,0,15.816990558174398,17.11504428584993,4,320,18.049617062561534
2,1,0,14.808762330974558,16.045524958123483,16,656,16.821193162371433
3,1,0,15.03928598958639,16.00156183470237,6,896,16.96824658032793
3,0,1,14.557447902693651,15.816990558174398,4,320,16.489659207390805
2,0,0,14.946912669455374,16.166885815127753,10,751,16.90655301132259
5,0,0,15.363073066680286,16.671980764184756,2,523,17.33300839532259
5,1,0,14.946912669455374,16.166885815127753,6,584,16.97675726999584
2,0,0,15.555976732804778,16.831045458814444,2,630,17.26866767855714
3,1,1,14.648419680899378,15.89495209964411,14,472,16.660419941783683
0,0,1,15.702580206996654,16.733281290048552,16,802,17.669904450555784
2,1,1,14.808762330974558,15.671808548329901,18,547,16.68340946000838
1,0,1,13.592367006650065,14.845129975145433,16,726,15.84365880525656
1,1,0,15.702580206996654,16.733281290048552,8,712,17.43985149094064
3,1,0,15.176487111099874,16.185754299432134,6,790,17.136942971157566
5,0,0,12.206072645530174,13.304684934198283,16,396,13.458835614025542
3,1,0,14.508657738524219,15.250595083253597,6,831,16.222455666282563
2,1,1,16.02378497148708,16.855259716935038,20,632,17.682536197461683
3,1,0,15.363073066680286,16.195056692094447,8,527,17.365127944744703
3,0,1,14.978661367769956,16.222455666282563,6,708,17.001863191126915
2,0,0,14.346138809026444,15.250595083253597,14,829,15.89495209964411
1,0,0,14.77102200299171,15.907374619642667,12,854,16.727861222579214
3,0,1,14.808762330974558,15.717618084361195,14,899,16.496532086678563
0,0,1,15.096444403426338,16.41076526492114,6,589,16.749367427800177
4,1,1,15.789591583986283,17.073607095985757,6,571,17.26549810379586
2,0,1,14.73180128983843,15.671808548329901,6,708,16.835935444108635
2,0,0,15.520258650202699,16.791040124200745,16,328,16.897420527759316
3,1,1,16.034714042019267,17.327055996795295,8,564,18.161910014995005
3,0,0,16.012735135300492,16.759949537130716,8,693,17.90316613203558
4,0,1,15.590462908875947,16.523560759066484,14,626,17.661393760887876
4,1,0,15.538277155705378,16.562781472219765,12,470,17.55793077900624
2,0,1,14.978661367769956,16.34123920227253,8,849,16.835935444108635
5,0,0,16.02378497148708,17.140546578660864,16,547,18.06685886899604
0,0,1,15.341566861459324,16.530205301785152,2,417,17.144137246791594
4,1,0,15.80338490611862,16.51687177091569,2,358,17.79705962604103
5,0,1,14.077874822431765,14.946912669455374,16,826,15.943742263813542
0,0,0,14.403297222866392,15.250595083253597,6,836,16.300417207752275
3,1,0,13.122363377404328,14.346138809026444,10,509,14.690979295318174
2,0,1,15.555976732804778,16.835935444108635,20,581,17.574382383898246
4,1,0,12.611537753638338,13.9108207377686,4,359,14.077874822431765
5,1,1,14.557447902693651,15.775605342011543,10,517,16.204273347199372
1,0,1,15.555976732804778,16.816230373029303,14,442,17.585969999070635
1,0,1,13.9108207377686,14.808762330974558,16,346,15.464169183551656
5,1,0,16.045524958123483,17.341871082580436,6,742,17.639794649084415
1,1,1,15.068273526459642,15.907374619642667,10,626,16.93787548245163
0,0,1,15.919644712234481,17.175885945106174,4,619,17.48927637426816
2,0,1,15.830413578506539,16.70031127081098,20,734,17.565014633894645
1,1,1,15.761420707019587,17.05810290944979,6,420,17.739462134257693
5,0,1,15.176487111099874,15.931766072766827,18,600,16.835935444108635
3,1,1,15.363073066680286,16.3957273875566,12,440,17.15483253590834
5,0,1,14.346138809026444,15.464169183551656,16,820,15.88237331743725
0,1,0,14.73180128983843,15.86963429165982,8,437,16.51687177091569
1,0,1,12.89921982609012,14.151982794585487,12,468,14.77102200299171
0,0,1,14.690979295318174,16.02378497148708,8,368,16.240313283682568
4,1,0,15.555976732804778,16.90199719478673,2,871,17.050259731988763
1,1,0,16.0978929436408,17.450461670052654,4,816,18.043803092696113
5,1,0,16.012735135300492,17.305939073354374,4,773,17.624392804472908
3,0,0,13.592367006650065,14.914122846632385,14,576,15.520258650202699
1,1,0,14.28551418721001,15.319587954740548,14,673,16.077273656438063
0,1,1,16.0978929436408,17.344807942253745,20,760,18.170936510840978
5,0,1,14.880221294956703,15.830413578506539,12,678,16.860032995687696
4,0,1,15.176487111099874,16.300417207752275,14,893,17.175885945106174
0,1,1,15.009433026436708,16.012735135300492,18,754,16.888203872654394
3,1,1,13.458835614025542,14.603967918328545,8,617,15.483217378522351
3,0,1,15.943742263813542,17.19990082131005,20,661,17.872499333642605
1,1,1,15.201804919084164,16.308716010566968,12,356,17.33003662493343
0,0,1,14.457364444136669,15.65606019136176,16,811,15.919644712234481
0,0,0,15.176487111099874,16.496532086678563,2,730,17.318060433886718
5,0,0,15.816990558174398,16.70588231586044,2,792,17.50188688186009
5,0,1,15.590462908875947,16.588099280204055,6,798,17.40732829923508
2,0,0,14.151982794585487,14.880221294956703,12,490,16.012735135300492
2,1,1,14.403297222866392,15.520258650202699,6,448,16.12804598181149
0,1,1,13.815510557964274,14.946912669455374,6,525,15.86963429165982
1,1,0,15.816990558174398,16.77042083699801,20,415,17.581351053214338
5,1,0,14.808762330974558,16.176364559082295,16,496,16.575520497997196
1,0,1,15.096444403426338,16.38812278817138,8,543,16.562781472219765
5,1,0,15.761420707019587,16.727861222579214,12,520,17.43718126238476
4,0,1,15.424948470398375,16.70588231586044,14,307,17.111347423968603
2,1,0,14.403297222866392,15.555976732804778,14,502,15.919644712234481
2,1,1,15.363073066680286,16.300417207752275,6,505,17.1296965626368
2,0,1,15.717618084361195,16.955343175492022,4,304,17.837284427351538
5,0,0,15.573368475516649,16.67771143889374,10,719,16.95966283663654
0,1,1,15.590462908875947,16.93787548245163,18,855,17.458346073576802
4,0,0,15.60727002719233,16.575520497997196,18,593,17.255928652779712
1,0,1,13.458835614025542,14.151982794585487,10,523,15.27412558066379
0,0,1,15.123843377614453,16.38812278817138,14,385,17.26549810379586
0,1,1,15.775605342011543,16.775615653875114,6,783,17.385043254445645
5,1,1,13.9108207377686,15.176487111099874,2,538,15.84365880525656
3,0,1,16.06680235657077,16.816230373029303,2,506,17.93129040090644
4,0,1,14.603967918328545,15.967272761223736,2,461,16.231424336265324
4,0,1,15.520258650202699,16.811242831518264,8,666,17.353567122343627
3,0,1,15.29711509888849,16.60667566577699,20,561,17.19990082131005
5,0,0,15.424948470398375,16.195056692094447,10,345,17.445170652418238
4,0,1,15.623799329143539,16.34123920227253,14,862,17.541203985200926
3,0,0,15.907374619642667,16.920097236430347,10,686,17.81371125963347
4,1,1,15.761420707019587,16.791040124200745,8,708,17.7073308560749
4,0,0,15.538277155705378,16.510137738734343,20,656,17.423722109010754
4,1,0,14.403297222866392,15.761420707019587,14,743,16.077273656438063
2,1,0,15.096444403426338,16.308716010566968,14,408,17.302885635867483
5,1,0,13.304684934198283,14.077874822431765,14,408,15.150511624696614
1,1,1,15.404745763080856,16.61887093887081,12,439,17.088874568116545
3,1,1,14.914122846632385,15.775605342011543,6,415,16.796129193708218
0,0,1,15.150511624696614,16.176364559082295,12,490,17.12239726015519
1,1,1,15.84365880525656,17.216707939626428,16,884,17.619948352712484
4,1,0,15.86963429165982,17.050259731988763,18,425,17.81737426739221
0,1,0,15.732433170146335,16.892822818510687,20,730,17.529082624668582
4,1,1,15.590462908875947,16.666217059468007,20,657,17.001863191126915
2,0,0,15.404745763080856,16.636889444373487,10,480,17.088874568116545
3,0,1,13.9108207377686,14.946912669455374,16,356,15.60727002719233
1,0,1,16.0978929436408,17.399029496420383,12,629,18.107338924720008
1,1,1,13.997832114758229,15.363073066680286,2,667,15.671808548329901
0,0,0,15.363073066680286,16.25785759333348,18,559,17.175885945106174
4,1,0,15.717618084361195,16.588099280204055,4,791,17.476504808588675
0,0,1,15.123843377614453,16.240313283682568,6,538,16.924571516825267
2,1,0,15.816990558174398,16.588099280204055,20,358,17.791446889136072
2,0,0,15.009433026436708,16.275099399767985,14,439,16.826131444012017
2,1,1,15.38412647587812,16.543363386362664,12,503,16.97675726999584
4,1,1,15.341566861459324,16.292048958081757,6,810,17.55555829865261
1,1,1,15.89495209964411,17.236510566922608,14,302,17.84975119611667
0,0,0,15.226497531674536,15.990262279448435,18,300,17.19650523230891
4,0,0,14.77102200299171,15.789591583986283,16,612,16.06680235657077
3,0,0,14.077874822431765,15.424948470398375,6,686,16.08763644347361
0,1,1,14.648419680899378,15.404745763080856,12,409,16.42558035070628
5,1,0,12.611537753638338,13.710150042306449,6,492,14.603967918328545
0,1,1,15.761420707019587,16.892822818510687,20,498,17.239773212557427
3,0,1,15.29711509888849,16.204273347199372,18,611,17.10017412337048
5,0,1,15.444751097694555,16.283610089435893,6,776,16.946647468524468
1,0,0,15.590462908875947,16.38045991542581,6,779,17.55555829865261
3,1,1,15.86963429165982,17.118727531266227,16,560,17.55555829865261
4,1,1,14.603967918328545,15.444751097694555,6,308,16.556350581889475
4,0,0,15.501909511534503,16.349207371921707,18,786,17.22995316637645
1,0,0,15.816990558174398,17.18624873214172,8,597,17.50937755358925
4,1,0,15.573368475516649,16.300417207752275,12,811,17.385043254445645
1,1,1,15.573368475516649,16.38045991542581,12,862,17.38785619582226
3,0,1,15.38412647587812,16.46875252257149,12,369,16.831045458814444
1,0,1,15.816990558174398,16.98938901690174,4,687,17.964974419407454
0,0,1,16.077273656438063,16.791040124200745,12,500,18.0739561308668
2,0,1,12.206072645530174,13.122363377404328,6,746,13.710150042306449
4,0,0,13.458835614025542,14.557447902693651,14,619,15.60727002719233
2,0,0,15.84365880525656,16.630919277386983,20,692,17.7667542765457
1,0,1,14.151982794585487,15.009433026436708,18,321,15.623799329143539
2,0,1,15.150511624696614,16.523560759066484,14,730,17.14771506813948
3,0,0,14.808762330974558,16.195056692094447,6,480,16.716932152047026
2,0,1,15.424948470398375,16.185754299432134,2,753,17.4739308045935
4,1,1,16.012735135300492,17.17935215308266,6,637,17.733515635069967
3,1,0,15.123843377614453,16.012735135300492,6,483,16.95966283663654
4,0,1,12.611537753638338,13.9108207377686,4,315,14.403297222866392
4,1,0,14.403297222866392,15.226497531674536,8,777,16.1378982782545
2,1,0,15.88237331743725,16.689075197544057,4,402,18.01571551088585
4,1,1,14.557447902693651,15.856730886823913,8,493,16.1573163641116
0,1,1,13.710150042306449,14.946912669455374,4,355,15.483217378522351
3,1,0,16.108045315104818,16.97675726999584,18,557,17.893048001869992
0,0,1,15.538277155705378,16.811242831518264,20,606,17.376556640568324
1,0,1,15.60727002719233,16.316946509703484,16,743,17.367997387172654
5,0,0,15.555976732804778,16.727861222579214,4,579,17.476504808588675
0,1,1,16.012735135300492,17.31504384034729,20,734,17.606495235015363
0,1,0,15.80338490611862,16.59432982995469,2,490,17.541203985200926
5,1,0,15.483217378522351,16.835935444108635,16,802,17.588271496058912
1,0,1,15.068273526459642,15.816990558174398,16,867,16.744034081824815
0,0,0,13.815510557964274,14.603967918328545,12,302,15.856730886823913
0,0,0,15.444751097694555,16.80623028969472,12,867,17.3089832157356
0,1,1,14.880221294956703,16.108045315104818,8,312,16.869511739642242
3,0,0,15.84365880525656,16.76519889301686,14,762,17.919805451039544
5,0,1,15.60727002719233,16.503358051748965,18,462,17.562658920202185
1,1,0,15.65606019136176,16.716932152047026,18,849,17.2430252479438
3,0,0,14.457364444136669,15.816990558174398,18,592,16.38812278817138
4,1,0,13.304684934198283,14.151982794585487,4,507,14.77102200299171
2,0,1,15.226497531674536,16.249123913364723,14,505,17.255928652779712
0,0,1,13.592367006650065,14.978661367769956,8,467,15.464169183551656
2,0,0,15.702580206996654,16.946647468524468,16,543,17.692942118622803
4,1,1,12.611537753638338,13.9108207377686,12,674,14.28551418721001
3,1,0,15.623799329143539,16.41820024340866,2,717,17.48927637426816
5,0,1,15.38412647587812,16.64872390202049,10,666,17.1296965626368
4,0,0,15.319587954740548,16.666217059468007,18,830,16.75467248002987
2,1,0,15.150511624696614,16.056220247240233,16,383,16.826131444012017
2,1,1,15.761420707019587,16.75467248002987,8,584,17.770593052852867
2,0,0,15.29711509888849,16.46875252257149,18,799,17.12239726015519
5,1,0,15.483217378522351,16.780783624033557,6,510,17.47907220409392
0,0,1,14.77102200299171,15.590462908875947,6,572,16.811242831518264
3,0,0,15.009433026436708,16.38812278817138,2,554,16.759949537130716
1,0,1,13.997832114758229,15.38412647587812,6,344,16.02378497148708
3,1,0,15.27412558066379,15.967272761223736,8,881,17.365127944744703
0,0,1,15.943742263813542,17.118727531266227,10,514,17.404569676796
0,1,0,13.304684934198283,14.403297222866392,18,796,15.03928598958639
2,1,1,15.363073066680286,16.600521800202614,12,802,17.18967926723851
3,1,0,15.250595083253597,16.34123920227253,20,375,16.796129193708218
2,1,0,15.27412558066379,16.503358051748965,2,871,17.20665760377293
0,0,0,13.592367006650065,14.880221294956703,2,439,15.404745763080856
0,0,1,16.045524958123483,17.281246460764002,8,438,18.178609182752638
5,0,0,15.64005985001532,16.432906390798355,2,468,17.37085861945369
3,1,1,15.068273526459642,16.1378982782545,12,645,17.16541464523888
2,1,1,15.096444403426338,16.034714042019267,18,700,16.831045458814444
5,1,1,16.06680235657077,17.4182873130248,16,348,17.701189588052817
5,1,1,13.304684934198283,14.151982794585487,10,877,15.319587954740548
0,0,1,15.150511624696614,16.51687177091569,6,899,16.97675726999584
3,1,1,14.151982794585487,15.068273526459642,12,610,15.761420707019587
1,0,0,15.65606019136176,16.98938901690174,4,742,17.36225024491709
1,0,1,14.845129975145433,15.702580206996654,18,801,16.796129193708218
4,1,1,15.501909511534503,16.654589021472887,2,533,17.39345845137093
3,0,1,15.65606019136176,16.98938901690174,16,656,17.560297644016508
3,1,1,15.176487111099874,16.475770095230136,18,785,17.434503884614045
2,1,1,15.250595083253597,16.569171270318538,2,332,16.99356438831222
